,Index,Data,Hour,Energy,Solar_position,Solar_height,Cloud,UV_Index,Temperature,Precip,Humidity
1148,2020-03-19_20,2020-03-19,20,0.0,295.7054393313996,-20.345385427535067,58.0,1,11,0.0,76
1149,2020-03-19_21,2020-03-19,21,0.0,309.5681864275285,-28.48876017970221,59.0,1,10,0.0,79
1150,2020-03-19_22,2020-03-19,22,0.0,325.48403801693007,-35.022273251666405,57.0,1,10,0.0,79
1151,2020-03-19_23,2020-03-19,23,0.0,343.5956910157879,-39.181784688755975,54.0,1,10,0.0,80
1152,2020-03-20_0,2020-03-20,0,0.0,3.0914352793777478,-40.29247097938785,50.0,1,10,0.0,80
1153,2020-03-20_1,2020-03-20,1,0.0,22.294745972996992,-38.13989480652793,47.0,1,9,0.0,81
1154,2020-03-20_2,2020-03-20,2,0.0,39.72759275247393,-33.12273046541588,46.0,1,9,0.0,83
1155,2020-03-20_3,2020-03-20,3,0.0,54.924977933930165,-25.981209083251148,45.0,1,9,0.0,84
1156,2020-03-20_4,2020-03-20,4,0.0,68.23154218155011,-17.450486423880168,47.0,1,8,0.0,84
1157,2020-03-20_5,2020-03-20,5,0.0,80.295808121062,-8.120504069881742,49.0,1,8,0.1,85
1158,2020-03-20_6,2020-03-20,6,20.73,91.80135138534523,1.8571547895384877,47.0,2,8,0.1,85
1159,2020-03-20_7,2020-03-20,7,101.26,103.41152187152716,11.233693334365263,37.0,2,9,0.0,85
1160,2020-03-20_8,2020-03-20,8,151.43,115.7951931812458,20.33085988508989,28.0,2,9,0.2,85
1161,2020-03-20_9,2020-03-20,9,298.25,129.6386411603267,28.48113381680793,11.0,2,10,0.2,84
1162,2020-03-20_10,2020-03-20,10,353.01,145.53810795757337,35.03008697010051,26.0,3,10,0.1,83
1163,2020-03-20_11,2020-03-20,11,833.8,163.6411345510932,39.2106843184405,34.0,3,11,0.4,81
1164,2020-03-20_12,2020-03-20,12,861.99,183.14155463290905,40.345625858414756,39.0,3,12,0.5,79
1165,2020-03-20_13,2020-03-20,13,855.09,202.36258108741558,38.2174772544725,55.0,3,12,0.2,77
1166,2020-03-20_14,2020-03-20,14,466.59,219.81933262184918,33.223877319150496,66.0,3,12,0.2,75
1167,2020-03-20_15,2020-03-20,15,223.81,235.04076898607772,26.107638427580056,54.0,3,13,0.3,74
1168,2020-03-20_16,2020-03-20,16,242.67,248.36975300498452,17.611420553724734,44.0,3,12,0.1,77
1169,2020-03-20_17,2020-03-20,17,61.15,260.455416725135,8.35437265938097,46.0,3,11,0.0,79
1170,2020-03-20_18,2020-03-20,18,0.0,271.98217740812447,-1.3956925366007222,56.0,1,11,0.0,82
1171,2020-03-20_19,2020-03-20,19,0.0,283.61312619037767,-10.972014344871932,51.0,1,10,0.0,85
1172,2020-03-20_20,2020-03-20,20,0.0,296.01430590767245,-20.066744502385358,35.0,1,9,0.1,89
1173,2020-03-20_21,2020-03-20,21,0.0,309.8641489189677,-28.18250651806959,27.0,1,9,0.1,92
1174,2020-03-20_22,2020-03-20,22,0.0,325.74356487771144,-34.6812642460584,40.0,1,8,0.1,91
1175,2020-03-20_23,2020-03-20,23,0.0,343.78142949140044,-38.80654978231173,68.0,1,8,0.0,91
1176,2020-03-21_0,2020-03-21,0,0.0,3.169725084462925,-39.894918120014744,90.0,1,7,0.0,91
1177,2020-03-21_1,2020-03-21,1,0.0,22.26284757922375,-37.73864944532191,96.0,1,7,0.0,91
1178,2020-03-21_2,2020-03-21,2,0.0,39.61361682756669,-32.732250351563785,98.0,1,6,0.2,92
1179,2020-03-21_3,2020-03-21,3,0.0,54.76283990725845,-25.606626340301048,99.0,1,5,0.2,92
1180,2020-03-21_4,2020-03-21,4,0.0,68.04535856168442,-17.08991595909014,98.0,1,4,0.1,93
1181,2020-03-21_5,2020-03-21,5,0.0,80.09936243387223,-7.76870372250741,99.0,1,3,0.5,93
1182,2020-03-21_6,2020-03-21,6,0.0,91.60253942119422,2.181507584464671,99.0,1,2,0.6,94
1183,2020-03-21_7,2020-03-21,7,6.67,103.21681955579244,11.585161975659584,100.0,1,2,0.3,95
1184,2020-03-21_8,2020-03-21,8,57.44,115.61388550399819,20.694389146025856,100.0,1,2,0.9,95
1185,2020-03-21_9,2020-03-21,9,216.31,129.48753608597124,28.860158913161573,99.0,1,2,1.2,96
1186,2020-03-21_10,2020-03-21,10,556.18,145.44545239515546,35.424545442977575,99.0,1,2,0.6,96
1187,2020-03-21_11,2020-03-21,11,697.11,163.64235893817482,39.61238173910426,99.0,1,2,1.9,96
1188,2020-03-21_12,2020-03-21,12,500.16,183.25772194042068,40.737516997327326,99.0,1,2,2.5,96
1189,2020-03-21_13,2020-03-21,13,171.7,202.5786702856996,38.58173729956347,99.0,1,2,1.3,95
1190,2020-03-21_14,2020-03-21,14,49.29,220.09638808386285,33.552239677997484,99.0,1,2,1.2,93
1191,2020-03-21_15,2020-03-21,15,26.97,235.344474538276,26.402731079112428,96.0,1,2,1.6,92
1192,2020-03-21_16,2020-03-21,16,218.21,248.68129574275318,17.881656841541215,93.0,1,2,0.8,89
1193,2020-03-21_17,2020-03-21,17,114.36,260.7677355471468,8.60860426255466,78.0,1,2,0.9,87
1194,2020-03-21_18,2020-03-21,18,0.0,272.2939745700803,-1.1419951164727542,26.0,1,1,1.2,85
1195,2020-03-21_19,2020-03-21,19,0.0,283.92435803838765,-10.711086249585698,35.0,1,1,0.6,82
1196,2020-03-21_20,2020-03-21,20,0.0,296.32228169629917,-19.788032571489975,48.0,1,0,0.3,80
1197,2020-03-21_21,2020-03-21,21,0.0,310.15868438006567,-27.87606389766583,32.0,1,-1,0.4,78
1198,2020-03-21_22,2020-03-21,22,0.0,326.00131486032313,-34.34011724275767,39.0,1,-1,0.2,76
1199,2020-03-21_23,2020-03-21,23,0.0,343.9656801447949,-38.43137249018721,21.0,1,-1,0.1,74
1200,2020-03-22_0,2020-03-22,0,0.0,3.247659785403471,-39.49758099662663,20.0,1,-2,0.2,72
1201,2020-03-22_1,2020-03-22,1,0.0,22.231880720925087,-37.33757413585516,12.0,1,-2,0.1,72
1202,2020-03-22_2,2020-03-22,2,0.0,39.501215187781035,-32.341767019643385,2.0,1,-2,0.0,72
1203,2020-03-22_3,2020-03-22,3,0.0,54.602265597728824,-25.23190540509041,2.0,1,-3,0.0,73
1204,2020-03-22_4,2020-03-22,4,0.0,67.86041571606518,-16.729177805858907,12.0,1,-3,0.0,74
1205,2020-03-22_5,2020-03-22,5,0.0,79.9037489104968,-7.416796493250287,36.0,1,-3,0.0,74
1206,2020-03-22_6,2020-03-22,6,168.43,91.40414650727335,2.509078270773882,43.0,2,-3,0.0,75
1207,2020-03-22_7,2020-03-22,7,1741.83,103.02213742144217,11.936624527411896,51.0,2,-2,0.0,72
1208,2020-03-22_8,2020-03-22,8,1282.44,115.43224072314811,21.05772197669797,64.0,2,-1,0.1,68
1209,2020-03-22_9,2020-03-22,9,855.73,129.33588888262182,29.238937931761388,70.0,2,-1,0.1,65
1210,2020-03-22_10,2020-03-22,10,2251.26,145.35246696863953,35.81877500427097,63.0,2,0,0.1,63
1211,2020-03-22_11,2020-03-22,11,2457.66,163.6441579036569,40.01382757134849,63.0,1,0,0.3,62
1212,2020-03-22_12,2020-03-22,12,2186.8,183.3757423200721,41.12894621890477,54.0,1,0,0.4,60
1213,2020-03-22_13,2020-03-22,13,1979.05,202.79731102900647,38.945180449564255,37.0,1,0,0.2,56
1214,2020-03-22_14,2020-03-22,14,176.23,220.3757820036973,33.87952209940071,56.0,1,0,0.2,51
1215,2020-03-22_15,2020-03-22,15,165.68,235.6498704192929,26.69670296073182,68.0,1,0,0.3,47
1216,2020-03-22_16,2020-03-22,16,58.19,248.99386455744983,18.150925636578965,77.0,1,0,0.1,50
1217,2020-03-22_17,2020-03-22,17,12.21,261.08051994856635,8.862229711541293,84.0,1,-1,0.1,53
1218,2020-03-22_18,2020-03-22,18,0.0,272.60575250633207,-0.8887660893807995,85.0,1,-1,0.1,56
1219,2020-03-22_19,2020-03-22,19,0.0,284.2350974768039,-10.450352293480519,85.0,1,-2,0.0,59
1220,2020-03-22_20,2020-03-22,20,0.0,296.6292526885365,-19.50929544916384,86.0,1,-2,0.1,63
1221,2020-03-22_21,2020-03-22,21,0.0,310.451684503449,-27.569491846117593,85.0,1,-3,0.1,67
1222,2020-03-22_22,2020-03-22,22,0.0,326.25719159280516,-33.998908169057515,80.0,1,-3,0.1,68
1223,2020-03-22_23,2020-03-22,23,0.0,344.1483576609957,-38.056344514510215,81.0,1,-4,0.5,68
1224,2020-03-23_0,2020-03-23,0,0.0,3.32515325637749,-39.100565844085004,80.0,1,-4,1.1,69
1225,2020-03-23_1,2020-03-23,1,0.0,22.20175936842483,-36.93678941655035,79.0,1,-5,0.5,69
1226,2020-03-23_2,2020-03-23,2,0.0,39.39031863267036,-31.951411917572155,67.0,1,-5,0.2,69
1227,2020-03-23_3,2020-03-23,3,0.0,54.443209925152395,-24.8571827924495,45.0,1,-5,0.2,69
1228,2020-03-23_4,2020-03-23,4,0.0,67.67668784991497,-16.368409333837462,40.0,1,-5,0.1,67
1229,2020-03-23_5,2020-03-23,5,0.0,79.70895299399992,-7.064918939233418,27.0,1,-5,0.0,66
1230,2020-03-23_6,2020-03-23,6,0.56,91.20616198024264,2.8392348263426115,14.0,1,-5,0.0,64
1231,2020-03-23_7,2020-03-23,7,114.34,102.82746193500496,12.287937386783366,8.0,1,-4,0.0,61
1232,2020-03-23_8,2020-03-23,8,641.86,115.2502351969076,21.420722911387784,32.0,1,-3,0.0,58
1233,2020-03-23_9,2020-03-23,9,2878.78,129.18365847683174,29.617338340535802,38.0,1,-2,0.0,55
1234,2020-03-23_10,2020-03-23,10,2374.51,145.25909075574899,36.212649186101686,33.0,1,-1,0.0,53
1235,2020-03-23_11,2020-03-23,11,3453.78,163.64646001903603,40.41490559735054,42.0,2,0,0.0,51
1236,2020-03-23_12,2020-03-23,12,2398.51,183.4955424904741,41.51980940502215,49.0,2,1,0.0,48
1237,2020-03-23_13,2020-03-23,13,1117.62,203.0184173435432,39.307716571845994,48.0,2,1,0.0,48
1238,2020-03-23_14,2020-03-23,14,393.22,220.65740822671935,34.20565181579268,51.0,1,1,0.0,48
1239,2020-03-23_15,2020-03-23,15,284.03,235.9568385583275,26.989498599783936,54.0,1,1,0.0,48
1240,2020-03-23_16,2020-03-23,16,208.86,249.30733890451555,18.419184038587925,46.0,1,0,0.0,50
1241,2020-03-23_17,2020-03-23,17,35.06,261.3936509285302,9.11520444741658,39.0,2,0,0.0,53
1242,2020-03-23_18,2020-03-23,18,0.0,272.917394099232,-0.060210671700596026,38.0,1,-1,0.0,56
1243,2020-03-23_19,2020-03-23,19,0.0,284.5452286957986,-10.1898489680706,34.0,1,-2,0.0,58
1244,2020-03-23_20,2020-03-23,20,0.0,296.93510520295933,-19.23057888326488,24.0,1,-3,0.0,59
1245,2020-03-23_21,2020-03-23,21,0.0,310.74304181681185,-27.262850084031054,15.0,1,-4,0.0,61
1246,2020-03-23_22,2020-03-23,22,0.0,326.5110998793805,-33.65771320376143,10.0,1,-4,0.0,61
1247,2020-03-23_23,2020-03-23,23,0.0,344.3293779053393,-37.68155769679293,6.0,1,-4,0.0,60
1248,2020-03-24_0,2020-03-24,0,0.0,3.4021204135301275,-38.70397886238833,3.0,1,-5,0.0,59
1249,2020-03-24_1,2020-03-24,1,0.0,22.17239806483804,-36.53641565002542,2.0,1,-5,0.0,59
1250,2020-03-24_2,2020-03-24,2,0.0,39.28085766384643,-31.561316339861737,1.0,1,-5,0.0,59
1251,2020-03-24_3,2020-03-24,3,0.0,54.28562688345855,-24.482595023869443,0.0,1,-5,0.0,59
1252,2020-03-24_4,2020-03-24,4,0.0,67.49414808704726,-16.007748080117302,0.0,1,-4,0.0,57
1253,2020-03-24_5,2020-03-24,5,0.4,79.51495917838048,-6.7132078809617655,0.0,1,-4,0.0,56
1254,2020-03-24_6,2020-03-24,6,412.53,91.00857445660152,3.1714231022407073,0.0,2,-4,0.0,54
1255,2020-03-24_7,2020-03-24,7,1851.33,102.63277903349442,12.638957398342038,0.0,2,-3,0.0,51
1256,2020-03-24_8,2020-03-24,8,2782.14,115.06784477125532,21.783256220473625,0.0,2,-2,0.0,47
1257,2020-03-24_9,2020-03-24,9,3419.64,129.03080292456184,29.995227309343594,0.0,2,-1,0.0,44
1258,2020-03-24_10,2020-03-24,10,3704.19,145.16526110283624,36.60604132456397,0.0,2,0,0.0,41
1259,2020-03-24_11,2020-03-24,11,3709.08,163.6491911210943,40.815499727513924,0.0,2,1,0.0,39
1260,2020-03-24_12,2020-03-24,12,3629.35,183.61704580015603,41.91000308327657,0.0,2,2,0.0,36
1261,2020-03-24_13,2020-03-24,13,3174.4,203.24189960721588,39.669256745621645,0.0,2,2,0.0,37
1262,2020-03-24_14,2020-03-24,14,2472.36,220.9411573073052,34.53055767819443,0.0,2,2,0.0,38
1263,2020-03-24_15,2020-03-24,15,1528.62,236.26525845081326,27.28106421969636,0.0,2,2,0.0,39
1264,2020-03-24_16,2020-03-24,16,526.49,249.62159665803424,18.686390661372517,0.0,2,2,0.0,43
1265,2020-03-24_17,2020-03-24,17,70.44,261.707008558855,9.36748589299875,0.0,2,1,0.0,47
1266,2020-03-24_18,2020-03-24,18,0.0,273.2287818058863,0.15047851757237962,0.0,1,0,0.0,51
1267,2020-03-24_19,2020-03-24,19,0.0,284.8546359208297,-9.929612587820683,0.0,1,-1,0.0,53
1268,2020-03-24_20,2020-03-24,20,0.0,297.239726096338,-18.95192882319804,0.0,1,-2,0.0,56
1269,2020-03-24_21,2020-03-24,21,0.0,311.0326499254298,-26.95619876747785,0.0,1,-2,0.0,58
1270,2020-03-24_22,2020-03-24,22,0.0,326.76294598848216,-33.31660898173078,0.0,1,-3,0.0,59
1271,2020-03-24_23,2020-03-24,23,0.0,344.50865828455835,-37.307104172862246,0.0,1,-3,0.0,60
1272,2020-03-25_0,2020-03-25,0,0.0,3.47847764967176,-38.30792630557124,0.0,1,-4,0.0,60
1273,2020-03-25_1,2020-03-25,1,0.0,22.14371241149786,-36.136573037495424,0.0,1,-4,0.0,62
1274,2020-03-25_2,2020-03-25,2,0.0,39.172762997996394,-31.171611366722498,0.0,1,-4,0.0,63
1275,2020-03-25_3,2020-03-25,3,0.0,54.12947004280885,-24.10827850234586,2.0,1,-5,0.0,64
1276,2020-03-25_4,2020-03-25,4,0.0,67.31276893775086,-15.647331583551537,8.0,1,-5,0.0,63
1277,2020-03-25_5,2020-03-25,5,0.51,79.32175145043671,-6.361800215815793,13.0,1,-5,0.0,61
1278,2020-03-25_6,2020-03-25,6,464.41,90.81137226983351,3.5051580936377835,7.0,2,-4,0.0,60
1279,2020-03-25_7,2020-03-25,7,1871.21,102.4380745817354,12.98954196307402,0.0,2,-3,0.0,55
1280,2020-03-25_8,2020-03-25,8,2759.24,114.88504527479714,22.145186073218827,0.0,2,-2,0.0,50
1281,2020-03-25_9,2020-03-25,9,3364.99,128.87727994514935,30.37247182854369,0.0,2,-1,0.0,45
1282,2020-03-25_10,2020-03-25,10,3675.59,145.0709141676165,36.998824608040245,0.0,2,1,0.0,42
1283,2020-03-25_11,2020-03-25,11,3703.46,163.65227482197074,41.21549396839266,0.0,2,2,0.0,39
1284,2020-03-25_12,2020-03-25,12,3559.46,183.7401726847303,42.299424314397996,0.0,2,3,0.0,36
1285,2020-03-25_13,2020-03-25,13,3110.38,203.4676649490611,40.0297130737985,0.0,2,4,0.0,37
1286,2020-03-25_14,2020-03-25,14,2409.95,221.22691686585716,34.854169901231145,0.0,2,4,0.0,38
1287,2020-03-25_15,2020-03-25,15,1155.07,236.5750074827246,27.57134742845965,4.0,2,4,0.0,38
1288,2020-03-25_16,2020-03-25,16,265.47,249.93651440830126,18.952505275254182,25.0,2,3,0.0,43
1289,2020-03-25_17,2020-03-25,17,68.67,262.0204722580799,9.619032982618172,71.0,2,2,0.0,47
1290,2020-03-25_18,2020-03-25,18,0.0,273.53979792434995,0.3630593325790081,80.0,1,1,0.0,51
1291,2020-03-25_19,2020-03-25,19,0.0,285.1632036914707,-9.66967966756266,76.0,1,0,0.0,54
1292,2020-03-25_20,2020-03-25,20,0.0,297.54300307665727,-18.673391778014555,63.0,1,-1,0.0,58
1293,2020-03-25_21,2020-03-25,21,0.0,311.3204038728736,-26.649598807465356,32.0,1,-2,0.0,61
1294,2020-03-25_22,2020-03-25,22,0.0,327.0126380699816,-32.97567285456146,1.0,1,-2,0.0,62
1295,2020-03-25_23,2020-03-25,23,0.0,344.68611822778365,-36.9330765578225,1.0,1,-2,0.0,62
1296,2020-03-26_0,2020-03-26,0,0.0,3.5541433840530767,-37.912514578995335,1.0,1,-2,0.0,63
1297,2020-03-26_1,2020-03-26,1,0.0,22.115619675118214,-35.737381619196746,13.0,1,-2,0.0,63
1298,2020-03-26_2,2020-03-26,2,0.0,39.06596618960511,-30.782427771525477,75.0,1,-2,0.0,63
1299,2020-03-26_3,2020-03-26,3,0.0,53.97469314096232,-23.734369348072942,99.0,1,-2,0.0,63
1300,2020-03-26_4,2020-03-26,4,0.0,67.13252284808382,-15.287297172540654,97.0,1,-2,0.0,61
1301,2020-03-26_5,2020-03-26,5,0.23,79.12931381454334,-6.010832675721217,93.0,1,-2,0.0,59
1302,2020-03-26_6,2020-03-26,6,171.35,90.61454398774887,3.84001385168116,84.0,2,-2,0.0,57
1303,2020-03-26_7,2020-03-26,7,526.75,102.24333490814695,13.339549207974864,79.0,2,0,0.0,54
1304,2020-03-26_8,2020-03-26,8,2014.48,114.7018130989027,22.506376747003245,78.0,1,1,0.0,51
1305,2020-03-26_9,2020-03-26,9,3099.96,128.72304755991922,30.748938868995506,94.0,1,3,0.0,48
1306,2020-03-26_10,2020-03-26,10,3424.43,144.97598559771075,37.390872157871684,94.0,1,4,0.0,48
1307,2020-03-26_11,2020-03-26,11,3473.31,163.65563316534926,41.61477240097563,94.0,2,5,0.0,48
1308,2020-03-26_12,2020-03-26,12,2713.77,183.864841248289,42.687970566176354,94.0,2,6,0.0,47
1309,2020-03-26_13,2020-03-26,13,2412.59,203.6956177546841,40.38899846292117,94.0,2,7,0.0,50
1310,2020-03-26_14,2020-03-26,14,1162.86,221.51457204058636,35.17641976021947,94.0,2,7,0.0,53
1311,2020-03-26_15,2020-03-26,15,819.0,236.8859613407233,27.860296846316697,94.0,2,8,0.0,56
1312,2020-03-26_16,2020-03-26,16,466.99,250.25196782509624,19.217488390531322,95.0,2,7,0.0,62
1313,2020-03-26_17,2020-03-26,17,92.26,262.33392112568833,9.869805643214695,95.0,3,6,0.0,68
1314,2020-03-26_18,2020-03-26,18,0.0,273.85032492501426,0.5780944316139657,95.0,1,5,0.0,74
1315,2020-03-26_19,2020-03-26,19,0.0,285.47081720673884,-9.410087358101348,95.0,1,4,0.0,76
1316,2020-03-26_20,2020-03-26,20,0.0,297.84482508296315,-18.39501522293139,94.0,1,4,0.0,79
1317,2020-03-26_21,2020-03-26,21,0.0,311.60620057421863,-26.343112228813386,94.0,1,3,0.0,81
1318,2020-03-26_22,2020-03-26,22,0.0,327.26008665785275,-32.63498318175585,94.0,1,3,0.0,80
1319,2020-03-26_23,2020-03-26,23,0.0,344.86167977270736,-36.5595681497632,95.0,1,2,0.0,80
1320,2020-03-27_0,2020-03-27,0,0.0,3.6290387138727738,-37.517850338019606,94.0,1,2,0.0,80
1321,2020-03-27_1,2020-03-27,1,0.0,22.08803947356901,-35.33896126386428,94.0,1,2,0.0,79
1322,2020-03-27_2,2020-03-27,2,0.0,38.960400325187095,-30.393895906992093,95.0,1,2,0.0,79
1323,2020-03-27_3,2020-03-27,3,0.0,53.82125075019751,-23.36100320001298,95.0,1,2,0.0,79
1324,2020-03-27_4,2020-03-27,4,0.0,66.95338282982233,-14.927781705846451,94.0,1,2,0.0,77
1325,2020-03-27_5,2020-03-27,5,15.45,78.93763088984312,-5.660441538190433,94.0,1,3,0.0,76
1326,2020-03-27_6,2020-03-27,6,470.52,90.41807900829838,4.175613943250031,94.0,2,3,0.0,74
1327,2020-03-27_7,2020-03-27,7,1626.42,102.04854742731548,13.688838218043443,94.0,2,5,0.0,70
1328,2020-03-27_8,2020-03-27,8,2496.07,114.51812587502278,22.866692886268144,71.0,3,6,0.0,66
1329,2020-03-27_9,2020-03-27,9,3097.39,128.5680648421451,31.124495581500092,39.0,3,8,0.0,62
1330,2020-03-27_10,2020-03-27,10,3370.79,144.8804113359824,37.78205713234658,34.0,3,9,0.0,59
1331,2020-03-27_11,2020-03-27,11,3353.63,163.6591874286723,42.01321916272797,33.0,2,10,0.0,57
1332,2020-03-27_12,2020-03-27,12,3192.68,183.99096800162627,43.07553956617458,32.0,3,11,0.0,54
1333,2020-03-27_13,2020-03-27,13,2792.57,203.9256603034552,40.747026358888824,26.0,3,11,0.0,54
1334,2020-03-27_14,2020-03-27,14,2173.44,221.80400603916942,35.49723923061612,11.0,4,12,0.0,54
1335,2020-03-27_15,2020-03-27,15,1362.3,237.19799449077092,28.14786167445344,4.0,4,12,0.0,54
1336,2020-03-27_16,2020-03-27,16,490.09,250.56783208373844,19.481300776001273,2.0,4,11,0.0,59
1337,2020-03-27_17,2020-03-27,17,66.18,262.6472343394112,10.119764215997034,1.0,4,10,0.0,65
1338,2020-03-27_18,2020-03-27,18,0.0,274.1602458361171,0.7957171993904342,0.0,1,10,0.0,70
1339,2020-03-27_19,2020-03-27,19,0.0,285.7773627297795,-9.150873938791953,0.0,1,9,0.0,73
1340,2020-03-27_20,2020-03-27,20,0.0,298.14508273057567,-18.11684805623474,0.0,1,8,0.0,77
1341,2020-03-27_21,2020-03-27,21,0.0,311.8899393173558,-26.036802567660494,0.0,1,7,0.0,80
1342,2020-03-27_22,2020-03-27,22,0.0,327.50520523917265,-32.294619646491604,1.0,1,6,0.0,81
1343,2020-03-27_23,2020-03-27,23,0.0,345.0352682103424,-36.186673144468905,1.0,1,5,0.0,82
1344,2020-03-28_0,2020-03-28,0,0.0,3.703088123082353,-37.12404058686453,0.0,1,5,0.0,83
1345,2020-03-28_1,2020-03-28,1,0.0,22.06089452303917,-34.9414316463761,0.0,1,5,0.0,84
1346,2020-03-28_2,2020-03-28,2,0.0,38.856000766960506,-30.00614557219823,0.0,1,5,0.0,85
1347,2020-03-28_3,2020-03-28,3,0.0,53.669098982188366,-22.98831499554689,0.0,1,5,0.0,86
1348,2020-03-28_4,2020-03-28,4,0.0,66.7753231141412,-14.568921295188767,0.0,1,6,0.0,85
1349,2020-03-28_5,2020-03-28,5,5.09,78.74668853349706,-5.310762313455252,0.0,1,6,0.0,84
1350,2020-03-28_6,2020-03-28,6,509.0,90.22196817425552,4.511623135374057,0.0,3,6,0.0,84
1351,2020-03-28_7,2020-03-28,7,1702.44,101.85370128310858,14.037269298424876,1.0,3,7,0.0,78
1352,2020-03-28_8,2020-03-28,8,2539.15,114.33396317651979,23.225999785869444,1.0,3,8,0.0,72
1353,2020-03-28_9,2020-03-28,9,3110.67,128.4122926964577,31.499009519080982,1.0,3,9,0.0,67
1354,2020-03-28_10,2020-03-28,10,3368.47,144.78412845717466,38.17225284906562,3.0,3,9,0.0,63
1355,2020-03-28_11,2020-03-28,11,3315.72,163.66285894892974,42.41071844303158,4.0,3,10,0.0,60
1356,2020-03-28_12,2020-03-28,12,3030.02,184.11846860666515,43.46202916693455,6.0,4,10,0.0,56
1357,2020-03-28_13,2020-03-28,13,2541.36,204.15769340368266,41.10371049864347,6.0,4,11,0.0,56
1358,2020-03-28_14,2020-03-28,14,2063.03,222.0951006828786,35.816560649797346,6.0,4,11,0.0,55
1359,2020-03-28_15,2020-03-28,15,1251.1,237.51098064712448,28.43399129400404,6.0,4,12,0.0,54
1360,2020-03-28_16,2020-03-28,16,473.77,250.88398227309202,19.74390302271772,6.0,4,11,0.0,57
1361,2020-03-28_17,2020-03-28,17,94.22,262.9602915232132,10.368868949981644,4.0,4,11,0.0,61
1362,2020-03-28_18,2020-03-28,18,0.0,274.4694446015895,1.015816107979453,11.0,1,10,0.0,65
1363,2020-03-28_19,2020-03-28,19,0.0,286.08272795289724,-8.892079224270212,12.0,1,9,0.0,68
1364,2020-03-28_20,2020-03-28,20,0.0,298.4436687058124,-17.83894096406545,6.0,1,7,0.0,71
1365,2020-03-28_21,2020-03-28,21,0.0,312.17152219427015,-25.73073517398377,3.0,1,6,0.0,73
1366,2020-03-28_22,2020-03-28,22,0.0,327.74791072333744,-31.954663479469062,4.0,1,6,0.0,73
1367,2020-03-28_23,2020-03-28,23,0.0,345.2068125820396,-35.8144867686039,3.0,1,6,0.0,72
1368,2020-03-29_0,2020-03-29,0,0.0,3.7762199983751534,-36.731192719338296,2.0,1,5,0.0,72
1369,2020-03-29_1,2020-03-29,1,0.0,22.034111165220967,-34.544912199720194,1.0,1,5,0.0,74
1370,2020-03-29_2,2020-03-29,2,0.0,38.752705678803856,-29.6193058838338,0.0,1,4,0.0,77
1371,2020-03-29_3,2020-03-29,3,0.0,38.752705678803856,-29.6193058838338,0.0,1,3,0.0,79
1372,2020-03-29_4,2020-03-29,4,0.0,53.51819598538937,-22.616438777783166,0.0,1,3,0.0,80
1373,2020-03-29_5,2020-03-29,5,0.0,66.59831960657742,-14.210851071482208,0.0,1,3,0.0,81
1374,2020-03-29_6,2020-03-29,6,3.1,78.55647426002712,-4.961929490730396,1.0,1,3,0.0,83
1375,2020-03-29_7,2020-03-29,7,331.53,90.0262041811756,4.847740378842137,4.0,1,4,0.0,84
1376,2020-03-29_8,2020-03-29,8,1384.68,101.65878775933828,14.384704177042876,19.0,2,5,0.0,85
1377,2020-03-29_9,2020-03-29,9,1894.57,114.14930695731749,23.58416361614,47.0,3,5,0.0,86
1378,2020-03-29_10,2020-03-29,10,1673.44,128.25569434492851,31.8723488262615,74.0,3,5,0.0,87
1379,2020-03-29_11,2020-03-29,11,1212.01,144.68707567923082,38.561332913771594,89.0,1,5,0.1,88
1380,2020-03-29_12,2020-03-29,12,1842.81,163.66656960166094,42.807154538638784,61.0,1,5,0.1,89
1381,2020-03-29_13,2020-03-29,13,2371.63,184.2472582684747,43.84733733364094,16.0,1,5,0.1,90
1382,2020-03-29_14,2020-03-29,14,1921.52,204.39161670381614,41.45896484783302,26.0,1,5,0.2,91
1383,2020-03-29_15,2020-03-29,15,1969.64,222.38773667612563,36.1343166180079,49.0,1,4,0.3,92
1384,2020-03-29_16,2020-03-29,16,752.93,237.8247930147993,28.71863514264617,56.0,1,4,0.2,92
1385,2020-03-29_17,2020-03-29,17,113.29,251.20029361150293,20.005255410998718,58.0,1,3,0.6,92
1386,2020-03-29_18,2020-03-29,18,0.08,263.2729729407113,10.617079822143277,64.0,1,3,0.8,92
